amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraudPredicted,isFraud
253684.59,1682597.61,1936282.2,1112226.66,951130.52,0,0
572946.4,0.0,0.0,4794999.46,5367945.86,0,0
58957.76,95275.08,36317.32,122860.0,0.0,0,0
266679.68,396043.0,129363.32,0.0,440859.17,0,0
451044.54,0.0,0.0,5572315.46,7255066.28,0,0
97786.89,0.0,0.0,585420.72,717491.62,0,0
27112.42,0.0,0.0,163229.61,29206.12,0,0
24981.63,0.0,0.0,422792.35,532525.44,0,0
103910.99,277638.39,173727.4,5038256.49,5743302.38,0,0
581627.1,592320.07,1173947.17,1367917.17,3719715.07,0,0
1675530.06,0.0,0.0,4901809.61,6385836.94,0,0
20045.21,0.0,0.0,0.0,0.0,0,0
8299.07,0.0,0.0,0.0,0.0,0,0
84149.19,0.0,0.0,142347.24,255939.15,0,0
3646.47,21973.0,18326.53,0.0,0.0,0,0
522091.43,0.0,0.0,1278933.03,1591260.87,0,0
177911.62,62155.0,0.0,1197439.52,1706725.26,0,0
533220.67,74776.0,0.0,15107.0,162426.85,0,0
2121.17,40414.0,38292.83,0.0,0.0,0,0
235328.5,60894.0,0.0,0.0,235328.5,0,0
307749.99,0.0,0.0,4125237.13,4775319.66,0,0
218080.84,6254695.59,6472776.43,657876.65,439795.81,0,0
74011.43,726043.13,800054.56,312905.14,238893.71,0,0
36549.01,676.0,0.0,0.0,0.0,0,0
462296.68,0.0,0.0,650134.77,2979311.9,0,0
14968.98,5828418.58,5813449.6,0.0,0.0,0,0
217886.73,0.0,0.0,1918557.4,2136444.13,0,0
320149.38,447705.67,767855.05,4023461.59,4189858.81,0,0
4883.01,0.0,0.0,0.0,0.0,0,0
23663.0,11439.0,0.0,0.0,0.0,0,0
50785.92,3809597.35,3860383.27,59544.99,8759.08,0,0
42534.38,0.0,0.0,282578.29,38064.02,0,0
3931.77,0.0,0.0,16986.1,20917.86,0,0
29888.61,29421.41,0.0,0.0,0.0,0,0
99607.64,7292140.12,7391747.76,148001.66,48394.02,0,0
216095.65,0.0,0.0,323728.03,632215.86,0,0
61327.88,7592647.94,7653975.83,438255.15,376927.27,0,0
181021.57,339402.64,158381.08,75863.28,765091.11,0,0
102847.43,0.0,0.0,403426.0,62401.67,0,0
186712.14,4221520.42,4408232.57,464585.91,277873.77,0,0
108826.93,4283853.26,4392680.18,1010544.75,1677903.51,0,0
1782.51,659982.81,658200.3,0.0,0.0,0,0
972420.54,10945.0,0.0,0.0,1625239.93,0,0
17618.32,9904.0,0.0,0.0,0.0,0,0
798.93,0.0,0.0,0.0,0.0,0,0
232809.18,63725.0,0.0,0.0,232809.18,0,0
272493.95,7312552.79,7585046.74,14723245.72,14658353.25,0,0
298587.81,0.0,0.0,1013014.59,404380.68,0,0
34798.28,0.0,0.0,112759.0,0.0,0,0
389855.72,50713.0,440568.72,21046.61,0.0,0,0
814499.97,88194.42,0.0,6954366.07,8641698.67,0,0
323918.07,6897.0,0.0,0.0,694312.88,0,0
171799.9,0.0,0.0,1509861.09,1112868.52,0,0
114677.78,25108.0,0.0,20844.0,1471457.68,0,0
297717.36,55294.0,0.0,1121479.49,1274808.9,0,0
92761.36,0.0,0.0,516428.78,990043.29,0,0
6399.47,20979.0,14579.53,0.0,6399.47,0,0
348145.02,1519166.67,1867311.69,838014.84,613872.75,0,0
226783.76,21427.0,0.0,0.0,153275.31,0,0
32339.33,7994723.64,8027062.97,12203515.74,12014681.68,0,0
9713.8,0.0,0.0,0.0,0.0,0,0
21490.93,287406.86,265915.93,0.0,0.0,0,0
3087.57,19887.0,16799.43,0.0,0.0,0,0
198978.85,87230.0,0.0,0.0,198978.85,0,0
360500.65,46719.97,0.0,425356.84,0.0,0,0
154789.31,1053414.39,1208203.7,198610.72,43821.41,0,0
1490296.53,373190.56,0.0,0.0,1447847.46,0,0
45716.24,0.0,0.0,137301.04,183017.28,0,0
4540.0,49638.0,45098.0,0.0,0.0,0,0
44343.67,0.0,0.0,214900.2,246908.11,0,0
17542.32,0.0,0.0,0.0,0.0,0,0
90361.97,0.0,0.0,257594.0,984424.07,0,0
14022.13,1755793.78,1741771.65,0.0,0.0,0,0
14658.67,0.0,0.0,0.0,0.0,0,0
488369.33,15530.0,503899.33,5364010.56,4875641.22,0,0
332187.52,31661.0,0.0,211816.85,142607.62,0,0
12658.63,0.0,0.0,0.0,0.0,0,0
12847.11,0.0,0.0,0.0,0.0,0,0
31571.35,5006235.09,5037806.44,227970.97,307023.42,0,0
134254.94,1426796.55,1292541.61,7158686.02,7605277.73,0,0
143860.77,12249.0,156109.77,16052.0,0.0,0,0
355458.78,7572093.06,7927551.84,627316.28,77922.92,0,0
26445.0,3607.0,30052.0,0.0,0.0,0,0
2773.76,3066.67,292.91,0.0,0.0,0,0
39715.49,0.0,0.0,0.0,0.0,0,0
33160.89,0.0,0.0,260628.47,3082522.82,0,0
116291.14,0.0,0.0,220893.0,841241.81,0,0
24331.93,11100.0,0.0,0.0,0.0,0,0
4962.33,135464.0,130501.67,0.0,0.0,0,0
51311.41,8037193.29,8088504.7,269173.62,217862.21,0,0
110455.68,31264.0,0.0,21856.26,23691.46,0,0
6806.38,172455.55,165649.17,0.0,0.0,0,0
13477.02,10057.0,0.0,0.0,0.0,0,0
134287.88,8954.2,143242.08,758382.1,624094.23,0,0
19536.54,0.0,0.0,0.0,0.0,0,0
161135.9,0.0,0.0,204870.23,366006.13,0,0
3374.4,139574.25,136199.85,0.0,0.0,0,0
194846.54,0.0,0.0,1956059.03,2150905.58,0,0
1502.27,167574.47,166072.19,0.0,0.0,0,0
8770.72,0.0,0.0,0.0,0.0,0,0
8589.76,493076.0,484486.24,113153.73,121743.49,0,0
2168.56,0.0,0.0,0.0,0.0,0,0
89388.83,0.0,0.0,1120269.25,934266.3,0,0
240241.84,12087.0,252328.84,40085.0,0.0,0,0
116833.33,1712360.51,1595527.18,260037.68,302363.37,0,0
405893.37,0.0,0.0,1240925.71,1646819.07,0,0
2681.19,0.0,0.0,0.0,0.0,0,0
11250.37,21095.0,9844.63,0.0,0.0,0,0
31863.15,50231.0,18367.85,334.0,32197.15,0,0
22295.62,0.0,0.0,0.0,0.0,0,0
287636.26,0.0,0.0,1207868.35,1495504.61,0,0
420708.87,0.0,0.0,520101.15,940810.03,0,0
53735.69,0.0,0.0,1160482.64,1509439.03,0,0
195.73,0.0,0.0,0.0,0.0,0,0
388897.73,8099170.07,8488067.8,607059.18,0.0,0,0
252407.46,900109.43,1152516.89,592819.21,340411.75,0,0
264869.63,728559.71,993429.34,50584.0,0.0,0,0
4036.04,879206.02,875169.99,0.0,0.0,0,0
10236.34,0.0,0.0,0.0,0.0,0,0
405812.31,0.0,0.0,645261.89,779659.14,0,0
427512.51,7600.0,0.0,47457.17,222337.44,0,0
214185.34,54898.0,0.0,31067.0,0.0,0,0
9855.36,327918.53,318063.17,0.0,0.0,0,0
30032.21,41262.0,11229.79,0.0,0.0,0,0
1002207.96,162166.36,0.0,6081909.29,10206620.58,0,0
7493.07,0.0,0.0,0.0,0.0,0,0
21169.08,589133.22,567964.14,0.0,0.0,0,0
151694.15,9442.0,161136.15,0.0,0.0,0,0
111322.22,35961.0,147283.22,425120.98,147746.25,0,0
76584.66,3411693.62,3488278.29,85372.0,8787.34,0,0
419812.25,30.3,0.0,1731027.09,7419120.26,0,0
1873.44,0.0,0.0,0.0,0.0,0,0
5905.54,0.0,0.0,0.0,0.0,0,0
2426.31,89685.77,87259.46,0.0,0.0,0,0
16061.52,1146751.92,1130690.4,0.0,0.0,0,0
362665.42,27924.0,0.0,3285766.46,7414255.73,0,0
68102.11,128175.0,196277.11,30184.75,0.0,0,0
263138.01,738280.82,1001418.83,2530669.07,2875924.75,0,0
248434.4,20014.0,0.0,576033.76,27911.36,0,0
15020.68,1420118.62,1405097.94,0.0,0.0,0,0
205235.12,2021854.81,2227089.93,331092.4,125857.29,0,0
181639.55,0.0,0.0,267689.24,259903.26,0,0
11565.27,60076.89,48511.62,0.0,0.0,0,0
50954.98,7018735.62,7069690.6,5897874.52,5985545.58,0,0
217498.0,1600766.51,1818264.51,1928164.43,1973455.75,0,0
225593.42,6767829.24,6993422.66,27695948.7,27994295.54,0,0
122729.64,0.0,0.0,6393139.71,6739716.03,0,0
17054.6,0.0,0.0,0.0,0.0,0,0
24054.33,0.0,0.0,284538.19,34922.52,0,0
371492.92,79345.0,0.0,8590840.56,12959765.0,0,0
12814.05,0.0,0.0,0.0,0.0,0,0
560156.47,0.0,0.0,16853978.68,17993742.14,0,0
13017.5,0.0,0.0,0.0,0.0,0,0
68122.7,32829.0,100951.7,20516.0,0.0,0,0
17110.72,59859.0,42748.28,0.0,0.0,0,0
10808.31,181833.0,171024.69,0.0,0.0,0,0
6270.64,99879.0,93608.36,0.0,0.0,0,0
112001.75,146282.0,34280.25,3160375.5,3272377.24,0,0
113782.9,0.0,0.0,7738926.52,11423976.98,0,0
129980.64,0.0,0.0,285422.83,785661.61,0,0
276022.48,20553.0,0.0,0.0,276022.48,0,0
4612.93,0.0,0.0,0.0,0.0,0,0
6025.58,1253.0,0.0,0.0,0.0,0,0
6304.19,266310.24,260006.05,0.0,0.0,0,0
32013.56,201983.0,169969.44,0.0,0.0,0,0
70480.14,0.0,0.0,3049635.97,4156063.56,0,0
131620.78,12.0,131632.78,62.0,0.0,0,0
465517.07,75232.6,0.0,3225319.0,6031410.65,0,0
47224.47,4388451.76,4435676.23,584058.19,597016.55,0,0
7780.54,5233.0,13013.54,0.0,0.0,0,0
277447.82,5150686.87,5428134.69,293813.47,16365.64,0,0
162446.31,6744159.77,6906606.08,827122.07,226699.76,0,0
4527.58,71486.36,66958.78,0.0,0.0,0,0
128152.92,0.0,0.0,1375351.14,1706725.26,0,0
341871.22,0.0,0.0,844526.51,2161279.92,0,0
36617.58,0.0,0.0,0.0,0.0,0,0
172004.51,11041.0,0.0,489600.73,179994.72,0,0
20172.21,35851.56,15679.35,0.0,0.0,0,0
10003.64,11062.0,1058.36,0.0,0.0,0,0
368350.31,0.0,0.0,3102451.9,3634530.27,0,0
107028.04,306816.38,413844.41,3137320.5,3030292.46,0,0
1692.75,0.0,0.0,0.0,0.0,0,0
737932.48,43465.0,0.0,128568.0,730824.18,0,0
253697.82,248949.6,502647.42,571891.44,614329.95,0,0
121712.96,1023495.47,901782.51,2829872.56,2951585.52,0,0
14204.94,0.0,0.0,0.0,0.0,0,0
7785.61,183935.0,176149.39,0.0,0.0,0,0
2817.83,0.0,0.0,0.0,0.0,0,0
24490.35,14742.93,0.0,0.0,0.0,0,0
194843.41,5194497.41,5389340.82,310576.13,584776.08,0,0
29790.52,3548553.54,3518763.02,0.0,0.0,0,0
50339.11,12640.0,0.0,153.0,50492.11,0,0
3284276.15,20072.0,0.0,225216.66,4378530.32,0,0
136321.18,0.0,0.0,1229447.72,3040941.4,0,0
84024.67,21551.37,0.0,179176.65,263201.31,0,0
159958.57,5141975.06,5301933.63,5370198.47,6671931.33,0,0
307569.87,304466.5,0.0,309116.12,2103602.39,0,0
21725.8,23246.0,1520.2,607388.0,321545.35,0,0
125704.37,10535756.58,10661460.95,538193.36,412488.99,0,0
152873.19,2158801.76,2311674.95,342485.0,75329.4,0,0
10094.98,111547.0,101452.02,0.0,0.0,0,0
3509.48,30578.0,27068.52,0.0,0.0,0,0
5310.68,0.0,0.0,0.0,0.0,0,0
5973.38,47447.0,41473.62,0.0,8470.92,0,0
84.0,297590.87,297506.87,0.0,0.0,0,0
22492.03,1021939.83,999447.8,1428982.26,4039814.03,0,0
117540.34,322800.0,205259.66,115694.81,23141.14,0,0
13029.35,46292.27,33262.92,0.0,0.0,0,0
23567.7,85924.0,62356.3,0.0,0.0,0,0
9589.51,25022.0,15432.49,0.0,0.0,0,0
361980.67,0.0,0.0,6057072.17,6453430.91,0,0
17392.14,22139.0,4746.86,0.0,0.0,0,0
790426.53,0.0,0.0,1828312.39,2618738.92,0,0
444.07,5091.0,4646.93,0.0,0.0,0,0
1313.6,21210.0,19896.4,0.0,0.0,0,0
1797070.68,5549.0,0.0,1358248.41,3088369.35,0,0
29581.14,0.0,0.0,0.0,0.0,0,0
1828735.05,10011.0,0.0,119706.88,2199271.01,0,0
64829.5,6249549.58,6314379.08,3326978.73,3262149.22,0,0
21854.62,304420.6,282565.98,0.0,0.0,0,0
16166.68,12316.0,0.0,0.0,0.0,0,0
1336.79,0.0,0.0,0.0,0.0,0,0
10469.87,0.0,0.0,0.0,0.0,0,0
132458.36,1559539.55,1691997.91,407805.76,200998.27,0,0
16462.13,0.0,0.0,90257.0,168736.55,0,0
119025.8,1138970.43,1257996.23,443112.46,47551.99,0,0
2797401.21,8448.53,0.0,3189392.39,5823785.07,0,0
196198.94,2798536.46,2994735.4,2321063.11,1748436.14,0,0
435969.52,0.0,0.0,858426.2,1926683.39,0,0
26257.04,0.0,0.0,0.0,0.0,0,0
5096.21,337.0,0.0,0.0,0.0,0,0
9693.51,0.0,0.0,0.0,0.0,0,0
13704.19,16634.63,2930.44,0.0,0.0,0,0
2108.31,0.0,0.0,0.0,0.0,0,0
44879.46,4819308.52,4864187.98,997538.13,569368.56,0,0
198507.72,34674.0,0.0,2272944.76,5495445.1,0,0
359313.68,49806.0,409119.68,283005.71,0.0,0,0
167738.62,1506650.87,1674389.49,534428.12,152455.02,0,0
5594.95,320945.11,315350.16,0.0,0.0,0,0
2412788.28,5026.0,0.0,0.0,833274.1,0,0
8229.41,0.0,0.0,0.0,0.0,0,0
156335.05,2353093.37,2509428.41,893888.54,1388195.29,0,0
378409.09,299757.0,678166.09,72205.82,0.0,0,0
1724.9,208556.0,206831.1,0.0,0.0,0,0
16136.1,0.0,0.0,0.0,0.0,0,0
3649.45,15598.0,11948.55,26488.54,30137.99,0,0
187671.31,487367.8,675039.12,250564.94,0.0,0,0
890.22,35532.17,34641.94,0.0,0.0,0,0
41878.46,0.0,0.0,45666.73,0.0,0,0
166387.99,3041.0,169428.99,0.0,40575.8,0,0
34285.69,33530.0,0.0,0.0,0.0,0,0
492.77,1095679.88,1095187.12,0.0,0.0,0,0
457472.12,8070.0,465542.12,342938.45,0.0,0,0
6575.61,3225.0,0.0,0.0,0.0,0,0
235090.94,0.0,0.0,684313.05,4512194.13,0,0
20428.06,31673.89,11245.83,0.0,0.0,0,0
21858.01,0.0,0.0,0.0,0.0,0,0
18193.91,0.0,0.0,0.0,0.0,0,0
1420.93,2782.0,1361.07,0.0,0.0,0,0
223778.71,2248611.95,2472390.66,1550065.11,1131534.35,0,0
131908.62,0.0,0.0,2103753.02,2337405.25,0,0
21966.09,0.0,0.0,0.0,0.0,0,0
32123.83,0.0,0.0,41794.93,73918.76,0,0
6639.24,146115.24,139476.0,0.0,0.0,0,0
31612.73,0.0,0.0,301857.24,937943.35,0,0
237746.94,5812213.61,6049960.56,9183287.08,18482735.85,0,0
53622.16,0.0,0.0,873663.82,1190323.03,0,0
190782.35,3909898.76,4100681.11,12054510.65,11863728.3,0,0
116222.64,0.0,0.0,751128.72,867351.35,0,0
12875.79,228.0,0.0,0.0,0.0,0,0
2247.71,3132.0,884.29,0.0,0.0,0,0
13418.85,201829.47,188410.62,0.0,0.0,0,0
187746.12,1373250.23,1560996.36,811215.16,623469.04,0,0
3544.77,3394.0,0.0,0.0,0.0,0,0
179235.77,41979.0,0.0,0.0,179235.77,0,0
356045.15,5509966.29,5866011.44,499372.42,327029.79,0,0
12947.17,69687.0,56739.83,0.0,0.0,0,0
243006.99,17531.0,260537.99,25604.0,0.0,0,0
33812.13,0.0,0.0,0.0,0.0,0,0
14965.77,218527.47,203561.7,0.0,0.0,0,0
10415.22,590.0,0.0,0.0,0.0,0,0
84201.22,0.0,0.0,2812088.21,2896289.43,0,0
734.53,22252.0,21517.47,0.0,0.0,0,0
380681.39,31030.0,411711.39,40458.97,0.0,0,0
49742.76,1845575.18,1895317.95,921601.58,0.0,0,0
1866308.05,11579.0,0.0,117743.03,1955672.96,0,0
432789.26,0.0,0.0,859551.74,1977657.6,0,0
3246.88,11619.0,8372.12,0.0,0.0,0,0
15690.95,0.0,0.0,0.0,0.0,0,0
250411.75,23391.0,0.0,0.0,250411.75,0,0
34433.52,99271.0,64837.48,3391336.05,3373302.83,0,0
431796.6,0.0,0.0,486968.26,1501855.54,0,0
91158.21,0.0,0.0,2441544.42,2532702.62,0,0
265061.69,0.0,0.0,804834.28,1033279.41,0,0
58769.32,0.0,0.0,180661.14,0.0,0,0
20172.17,0.0,0.0,0.0,0.0,0,0
347099.44,24659.0,0.0,31077.0,9033958.9,0,0
1338482.92,11414.0,0.0,38122.75,956664.8,0,0
978.48,212237.42,211258.94,0.0,0.0,0,0
213254.55,26820.0,0.0,108019.77,944948.21,0,0
219624.53,0.0,0.0,2615387.85,2939539.18,0,0
191178.69,37185.0,0.0,259243.87,246908.11,0,0
426.96,75389.0,74962.04,0.0,0.0,0,0
19818.51,154991.0,135172.49,0.0,0.0,0,0
100346.67,0.0,0.0,375835.62,476182.29,0,0
136474.67,194730.92,58256.25,29606.16,706835.17,0,0
122218.18,281530.0,159311.82,152513.14,274731.33,0,0
457899.5,8792292.78,9250192.28,867696.21,409796.71,0,0
405112.18,9919514.64,10324626.81,605459.75,519853.57,0,0
99839.76,10351.0,0.0,0.0,99839.76,0,0
48951.75,4518254.18,4567205.93,114948.33,124042.91,0,0
280790.72,4545.0,285335.72,109762.0,348554.58,0,0
14029.74,36662.0,22632.26,0.0,0.0,0,0
865.65,10023.0,9157.35,0.0,0.0,0,0
5913.12,52186.0,46272.88,0.0,0.0,0,0
14699.71,784.0,0.0,0.0,0.0,0,0
18797.33,30183.97,11386.64,0.0,0.0,0,0
16325.82,3505966.77,3522292.58,2048543.71,2032217.89,0,0
14600.46,10853.0,0.0,0.0,0.0,0,0
280472.17,0.0,0.0,1297619.57,1413127.1,0,0
184657.73,9514.0,0.0,0.0,184657.73,0,0
8267.96,0.0,0.0,0.0,0.0,0,0
39429.02,51763.0,91192.02,395617.49,0.0,0,0
5433.66,604103.0,598669.34,0.0,0.0,0,0
45080.99,0.0,0.0,172113.22,0.0,0,0
2407.99,70530.0,68122.01,0.0,0.0,0,0
5737.05,175.0,0.0,0.0,0.0,0,0
2995.34,42080.9,39085.56,0.0,0.0,0,0
182989.71,0.0,0.0,1229082.65,1274891.2,0,0
279610.34,4312675.83,4592286.17,462446.42,182836.09,0,0
78929.97,0.0,0.0,2275318.02,3489392.77,0,0
15835.38,21291.0,5455.62,0.0,0.0,0,0
12923.2,37504.0,24580.8,0.0,0.0,0,0
3627.48,436.0,0.0,28422.37,32049.85,0,0
34531.56,3350125.08,3384656.63,1071235.44,1119356.74,0,0
9633.78,0.0,0.0,0.0,0.0,0,0
315721.35,72895.0,388616.35,67905.82,85609.38,0,0
3847.27,36757.68,32910.4,0.0,0.0,0,0
145250.12,0.0,0.0,153651.0,298901.12,0,0
8760.88,405236.91,396476.03,0.0,0.0,0,0
315431.6,6590301.07,6905732.67,859115.36,588302.61,0,0
68588.88,0.0,0.0,548065.07,877201.48,0,0
36833.57,179856.0,143022.43,169800.16,0.0,0,0
285251.82,0.0,0.0,1319120.27,1116289.38,0,0
39249.67,3576863.51,3616113.18,64966.23,0.0,0,0
13793.5,0.0,0.0,0.0,0.0,0,0
1502.24,0.0,0.0,0.0,0.0,0,0
219258.45,20595905.4,20815163.84,1675074.58,1646500.78,0,0
150485.41,0.0,0.0,199656.0,47535.19,0,0
6821.43,11252.0,4430.57,0.0,0.0,0,0
167576.85,0.0,0.0,746122.89,1092270.82,0,0
313688.99,15380.0,0.0,31283.0,0.0,0,0
39555.22,222426.68,182871.47,0.0,0.0,0,0
1537.12,22494.0,20956.88,0.0,0.0,0,0
20771.51,0.0,0.0,790284.13,1478230.04,0,0
128085.66,588042.73,716128.39,3077940.32,2949854.66,0,0
1594.61,326542.0,324947.39,0.0,0.0,0,0
5321.09,25721.0,20399.91,0.0,0.0,0,0
7269.15,494836.71,487567.56,0.0,0.0,0,0
5935.15,506.0,0.0,0.0,0.0,0,0
8757.66,0.0,0.0,0.0,0.0,0,0
551920.55,526141.93,1078062.48,889115.75,28052.02,0,0
49459.15,0.0,0.0,369316.03,0.0,0,0
4855.71,0.0,0.0,0.0,0.0,0,0
91222.68,5561049.92,5652272.61,1825686.5,2016693.92,0,0
512831.86,179.0,0.0,0.0,192241.69,0,0
366994.5,93891.0,460885.5,2060643.32,2559967.5,0,0
195874.79,2541014.53,2736889.32,554967.97,296879.51,0,0
12307.96,33667.0,21359.04,0.0,0.0,0,0
17016.13,8008.0,0.0,0.0,0.0,0,0
110501.96,0.0,0.0,229493.71,339995.67,0,0
389223.98,20466.0,0.0,157186.02,652803.72,0,0
104885.27,0.0,0.0,225460.97,711930.13,0,0
88987.11,2816.58,0.0,696184.96,2719172.89,0,0
128954.5,0.0,0.0,179293.15,1528613.6,0,0
21927.04,4264511.03,4286438.07,1154154.43,1132227.39,0,0
9194.64,102302.0,93107.36,0.0,0.0,0,0
62983.91,6910839.59,6973823.5,454778.18,1363368.51,0,0
7158.51,508965.48,501806.97,0.0,0.0,0,0
934.15,31274.0,30339.85,0.0,0.0,0,0
146117.38,8135504.18,8281621.57,15089695.95,17771335.88,0,0
5131.26,3255.0,0.0,0.0,0.0,0,0
247202.14,2111.47,0.0,290799.0,3443379.49,0,0
354498.33,5988834.72,6343333.05,1281143.21,1317462.26,0,0
4564.01,8017361.54,8021925.55,732761.66,1070682.16,0,0
1053.79,0.0,0.0,0.0,0.0,0,0
30858.63,7776.65,0.0,0.0,0.0,0,0
23167.57,0.0,0.0,0.0,0.0,0,0
279687.0,22035.0,0.0,442651.0,722338.0,0,0
25586.3,0.0,0.0,0.0,0.0,0,0
138577.58,0.0,0.0,8895748.88,9235911.02,0,0
40987.31,4081756.96,4122744.27,281082.84,348578.91,0,0
132301.93,8021925.55,8154227.48,199010.12,66708.18,0,0
192410.9,0.0,0.0,486477.79,432657.56,0,0
133761.77,7064.0,0.0,25490.0,561961.66,0,0
16698.32,0.0,0.0,0.0,0.0,0,0
1071504.84,103887.0,0.0,5999.95,2644163.81,0,0
15145.05,343519.38,328374.32,0.0,0.0,0,0
11706.28,8526.0,0.0,0.0,0.0,0,0
386886.43,29780.0,416666.43,65989.67,0.0,0,0
274187.97,19220573.12,19494761.09,361234.78,87046.81,0,0
393832.19,0.0,0.0,928906.7,1322738.89,0,0
279212.8,15586.0,0.0,1481.85,280694.65,0,0
335189.94,411408.55,746598.49,1303867.61,0.0,0,0
43773.69,109538.0,153311.69,0.0,0.0,0,0
22446.73,0.0,0.0,0.0,0.0,0,0
1154353.99,1154353.99,0.0,162222.0,1965587.6,0,1
55956.83,24133374.85,24189331.68,157360.4,101403.57,0,0
96557.04,0.0,0.0,679962.09,1816821.08,0,0
1024783.48,214627.0,0.0,0.0,2526131.0,0,0
138801.73,0.0,0.0,145013.0,233498.62,0,0
173537.88,256380.76,82842.88,14555.0,623816.62,0,0
14914.91,0.0,0.0,0.0,0.0,0,0
34227.29,70641.0,36413.71,0.0,0.0,0,0
166507.3,33160.0,0.0,300591.07,3272377.24,0,0
9879.7,91.0,0.0,0.0,0.0,0,0
15329.12,103.0,0.0,0.0,0.0,0,0
4003.28,0.0,0.0,0.0,0.0,0,0
330952.39,0.0,0.0,690676.61,1235102.24,0,0
345660.81,0.0,0.0,0.0,733631.86,0,0
39877.49,27671903.62,27711781.11,52986.0,144831.95,0,0
6112.72,3639.0,0.0,0.0,0.0,0,0
442767.87,45440.14,0.0,737746.51,1180514.37,0,0
15378.78,587.98,0.0,0.0,0.0,0,0
17978.87,31239.0,13260.13,0.0,0.0,0,0
640.94,0.0,0.0,0.0,0.0,0,0
57412.52,106744.0,49331.48,24600.91,82013.43,0,0
185588.46,687955.35,873543.8,1549115.8,1363527.34,0,0
3175.28,5026.0,1850.72,0.0,0.0,0,0
1357222.73,13635.0,0.0,133670.74,1268413.16,0,0
8521.39,22108.0,13586.61,0.0,0.0,0,0
145414.84,92441.0,237855.84,9873.7,0.0,0,0
3260.05,209763.41,206503.36,0.0,0.0,0,0
297904.13,0.0,0.0,2773291.63,2760764.14,0,0
5519.24,592744.22,587224.98,0.0,0.0,0,0
5563.11,60550.0,54986.89,0.0,0.0,0,0
14878.06,10267.0,0.0,0.0,0.0,0,0
93797.73,2428209.81,2522007.54,2649082.38,2725121.04,0,0
191618.91,0.0,0.0,4290862.32,5398127.54,0,0
4123.86,0.0,0.0,1410764.48,1414888.34,0,0
8340.39,439.0,0.0,0.0,0.0,0,0
83530.08,8033111.62,8116641.71,134159.74,50629.66,0,0
344317.75,0.0,0.0,799641.26,1143959.01,0,0
578.72,0.0,0.0,0.0,0.0,0,0
59367.61,1319648.72,1379016.34,435497.52,542587.38,0,0
14264.9,0.0,0.0,0.0,0.0,0,0
2483.39,140.0,0.0,0.0,0.0,0,0
16523.84,978457.13,961933.28,0.0,0.0,0,0
192884.13,51218.0,244102.13,1869946.86,1723376.33,0,0
20348.64,10325.0,0.0,0.0,0.0,0,0
6377.89,0.0,0.0,0.0,0.0,0,0
201744.79,2642136.11,2843880.9,2160866.07,1982491.06,0,0
6525.47,0.0,0.0,0.0,0.0,0,0
97162.94,2059223.87,2156386.8,7534685.39,8181104.01,0,0
75196.34,23213811.95,23289008.28,2420503.56,3357176.54,0,0
738.07,9607.02,8868.95,0.0,0.0,0,0
34454.06,1708269.84,1742723.91,0.0,57864.51,0,0
64589.25,0.0,0.0,69984.0,134573.25,0,0
21098.49,81092.0,59993.51,9239.0,401570.48,0,0
113711.11,51895.0,165606.11,0.0,0.0,0,0
165133.31,31837.0,0.0,1166172.62,1002884.74,0,0
170210.05,7011496.57,7181706.62,313851.45,143641.39,0,0
9239.74,0.0,0.0,0.0,0.0,0,0
16729.93,5547.0,0.0,0.0,0.0,0,0
134103.27,12575.25,0.0,169425.4,355690.69,0,0
295405.49,103638.0,0.0,0.0,329235.63,0,0
3181.68,11627.76,8446.08,0.0,0.0,0,0
372750.41,5080.0,0.0,109313.76,436770.12,0,0
1084448.45,142909.95,0.0,1419422.45,2479019.01,0,0
181591.5,62738.0,0.0,173.0,181764.5,0,0
111646.44,804.0,0.0,10797.0,0.0,0,0
196539.11,0.0,0.0,1630750.67,1573288.69,0,0
2781310.15,0.0,0.0,5367945.86,9452880.13,0,0
410487.41,5853761.19,6264248.59,690849.63,1118549.36,0,0
642.96,0.0,0.0,0.0,0.0,0,0
35431.9,0.0,0.0,450517.14,736948.11,0,0
6005.04,96405.0,90399.96,0.0,0.0,0,0
11927.16,6617412.68,6629339.84,65049.65,53122.49,0,0
6319.48,21325.0,15005.52,0.0,0.0,0,0
6140.2,0.0,0.0,0.0,0.0,0,0
47565.77,4053981.68,4101547.44,99347.0,21726.6,0,0
5142.64,0.0,0.0,24606.0,0.0,0,0
56392.05,21994.0,0.0,0.0,0.0,0,0
4133.41,10849.0,6715.59,0.0,0.0,0,0
25646.83,20625.0,0.0,0.0,0.0,0,0
242348.32,17021.0,0.0,568652.65,811000.97,0,0
1857.79,11581.21,9723.42,118276.63,120134.42,0,0
237803.01,143300.54,0.0,0.0,237803.01,0,0
3624.26,0.0,0.0,0.0,0.0,0,0
1277212.77,1277212.77,0.0,0.0,2444985.19,0,1
202403.93,0.0,0.0,1625153.93,4513619.47,0,0
1477.19,0.0,0.0,0.0,0.0,0,0
7166.41,14917.0,7750.59,0.0,0.0,0,0
42261.63,0.0,0.0,107106.44,149368.06,0,0
63687.17,0.0,0.0,189225.15,56664.61,0,0
106605.05,132849.91,239454.97,0.0,3763219.68,0,0
31429.83,0.0,0.0,0.0,0.0,0,0
12094.04,0.0,0.0,0.0,0.0,0,0
69638.46,0.0,0.0,136069.74,492911.57,0,0
